,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.089,10,10,10,piece-wise,122259,433489.0,-2.546,1.66,5.89,-2.548,59617742.5,263781849.0,-3.425,59617742.5,262722449.0,-3.407
heuristic_fw,0.001,10,10,10,piece-wise,122259,84423.70410072673,0.309,1.66,1.15,0.307,59617742.5,50185052.71653481,0.158,59617742.5,50171052.2,0.158
