,repeat,algorithm,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,0,heuristic,1.314,27,1000,5,1,piece-wise,555447,4649436.0,-7.371,1.34,11.21,-7.366,316061189.5,29745774255.9,-93.114,316061189.5,29745081185.9,-93.112
1,0,heuristic_fw,0.005,27,1000,5,1,piece-wise,555447,444015.19728439755,0.201,1.34,1.07,0.201,316061189.5,288837228.86096704,0.086,316061189.5,288835950.15,0.086
