no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
5,5,heuristic_fw,0,piece-wise,2.0,0.004,2.8,20040.6,10294.360436095974,0.4856,9.516,4.884,0.48599999999999993,1802556.4,1456288.6360000002,0.1944,1802556.4,1456288.6360000002,0.1944
5,5,heuristic_fw,1,piece-wise,2.0,0.0048000000000000004,4.2,12295.0,8128.710828291485,0.33759999999999996,7.116,4.683999999999999,0.3376,1520103.92,1184784.3196786284,0.21480000000000002,1520103.92,1184764.2040000001,0.21480000000000002
5,5,heuristic_fw,5,piece-wise,2.0,0.0052,2.4,14298.0,8341.356534777975,0.4114000000000001,8.954,5.122000000000001,0.41159999999999997,1399015.26,1148704.881188,0.18359999999999999,1399015.26,1148530.486,0.18380000000000002
5,5,heuristic_fw,10,piece-wise,2.0,0.0042,2.8,13185.6,8029.019757847916,0.3916,7.1800000000000015,4.348,0.39180000000000004,1531128.7600000002,1279440.7034500474,0.1654,1531128.7600000002,1279120.862,0.16560000000000002
5,5,heuristic_fw,50,piece-wise,2.0,0.0046,2.8,15432.0,9327.724624674222,0.3788,6.908000000000001,4.208,0.379,1775145.36,1464267.0069339,0.17739999999999997,1775145.36,1463587.28,0.1778
5,5,heuristic_fw,100,piece-wise,2.0,0.0036000000000000003,2.6,16031.0,9617.753278010077,0.40059999999999996,8.706,5.256,0.4002,1535077.22,1262464.76356,0.1768,1535077.22,1260182.76,0.1784
5,5,heuristic_fw,500,piece-wise,2.0,0.0028,2.8,17300.0,11080.830917351821,0.35419999999999996,11.396,7.347999999999999,0.354,1379744.44,1088894.4427,0.21539999999999998,1379744.44,1087853.272,0.2158
5,5,heuristic_fw,1000,piece-wise,2.0,0.0020000000000000005,2.8,14274.0,9741.851203810093,0.30679999999999996,8.09,5.602,0.30720000000000003,1429762.56,1195685.8032000002,0.163,1429762.56,1193594.928,0.1646
5,5,heuristic_fw,5000,piece-wise,2.0,0.002,2.8,13755.6,11194.899472489584,0.19360000000000002,6.942,5.6339999999999995,0.194,1596435.06,1334930.684,0.16240000000000002,1596435.06,1323205.966,0.17039999999999997
5,5,heuristic_fw,10000,piece-wise,2.0,0.0016,2.8,14896.0,12531.6419663689,0.1558,6.492,5.474,0.15619999999999998,2009689.44,1644057.258,0.16740000000000002,2009689.44,1630535.134,0.17620000000000002
5,5,optimal,0,piece-wise,2.0,0.5640000000000001,2.0,20040.6,29301.0,-0.47520000000000007,9.516,13.443999999999999,-0.475,1802556.4,5762968.82,-2.1078,1802556.4,5762968.82,-2.1078
5,5,optimal,1,piece-wise,2.0,1.004,3.2,12295.0,12295.0,0.0,7.116,7.116,0.0,1520103.92,1527455.0799999998,-0.005,1520103.92,1527451.48,-0.005
5,5,optimal,5,piece-wise,2.0,1.045,2.2,14298.0,14298.0,0.0,8.954,8.954,0.0,1399015.26,1399015.26,0.0,1399015.26,1399015.26,0.0
5,5,optimal,10,piece-wise,2.0,0.9974000000000001,2.8,13185.6,13185.6,0.0,7.1800000000000015,7.1800000000000015,0.0,1531128.7600000002,1531128.7600000002,0.0,1531128.7600000002,1531128.7600000002,0.0
5,5,optimal,50,piece-wise,2.0,1.0759999999999998,3.2,15432.0,15432.0,0.0,6.908000000000001,6.908000000000001,0.0,1775145.36,1775145.36,0.0,1775145.36,1775145.36,0.0
5,5,optimal,100,piece-wise,2.0,1.0899999999999999,2.8,16031.0,16031.0,0.0,8.706,8.706,0.0,1535077.22,1535077.22,0.0,1535077.22,1535077.22,0.0
5,5,optimal,500,piece-wise,2.0,1.042,3.0,17300.0,17300.0,0.0,11.396,11.396,0.0,1379744.44,1380944.44,-0.0016,1379744.44,1379744.44,0.0
5,5,optimal,1000,piece-wise,2.0,1.0392000000000001,2.8,14274.0,13814.0,0.048799999999999996,8.09,7.65,0.048799999999999996,1429762.56,1400928.16,0.033800000000000004,1429762.56,1400328.16,0.0344
5,5,optimal,5000,piece-wise,2.0,1.0184000000000002,2.8,13755.6,13679.6,0.005,6.942,6.897999999999999,0.0048000000000000004,1596435.06,1622297.78,-0.020200000000000003,1596435.06,1580297.78,0.011600000000000001
5,5,optimal,10000,piece-wise,2.0,0.9962,2.8,14896.0,14973.2,-0.0052,6.492,6.537999999999999,-0.005,2009689.44,2013490.3199999998,-0.027399999999999997,2009689.44,1969490.3199999998,0.0038000000000000004
5,5,optimal_fw,0,piece-wise,2.0,0.005,2.0,20040.6,12154.029087281375,0.391,9.516,5.684,0.39080000000000004,1802556.4,1457663.5580000002,0.19380000000000003,1802556.4,1457663.5580000002,0.19380000000000003
5,5,optimal_fw,1,piece-wise,2.0,0.0056,3.2,12295.0,7435.650455079424,0.3928,7.116,4.305999999999999,0.3928,1520103.92,1181709.2870850926,0.21679999999999996,1520103.92,1181685.51,0.21679999999999996
5,5,optimal_fw,5,piece-wise,2.0,0.0058,2.2,14298.0,8342.217129520152,0.4114000000000001,8.954,5.1240000000000006,0.4112,1399015.26,1148761.483272,0.18359999999999999,1399015.26,1148553.4239999999,0.18380000000000002
5,5,optimal_fw,10,piece-wise,2.0,0.004399999999999999,2.8,13185.6,8039.244920362881,0.39039999999999997,7.1800000000000015,4.358,0.39059999999999995,1531128.7600000002,1279398.7649495893,0.1658,1531128.7600000002,1279134.726,0.1658
5,5,optimal_fw,50,piece-wise,2.0,0.005,3.2,15432.0,9266.343745463128,0.39560000000000006,6.908000000000001,4.1579999999999995,0.396,1775145.36,1464045.2519738101,0.1776,1775145.36,1463277.92,0.178
5,5,optimal_fw,100,piece-wise,2.0,0.004200000000000001,2.8,16031.0,9507.515889314896,0.40099999999999997,8.706,5.196,0.4008,1535077.22,1261088.4228200002,0.1774,1535077.22,1260227.986,0.1784
5,5,optimal_fw,500,piece-wise,2.0,0.0028,3.0,17300.0,10161.686649587882,0.40580000000000005,11.396,6.732000000000001,0.4058,1379744.44,1087391.446675,0.2166,1379744.44,1087034.5119999999,0.21680000000000002
5,5,optimal_fw,1000,piece-wise,2.0,0.0026,2.8,14274.0,9303.795245660327,0.3412,8.09,5.314,0.34140000000000004,1429762.56,1194164.1956000002,0.1646,1429762.56,1192483.6539999999,0.16560000000000002
5,5,optimal_fw,5000,piece-wise,2.0,0.0021999999999999997,2.8,13755.6,10736.486223500438,0.21680000000000002,6.942,5.438000000000001,0.21719999999999998,1596435.06,1326881.214,0.1668,1596435.06,1315704.7619999999,0.1742
5,5,optimal_fw,10000,piece-wise,2.0,0.0022,2.8,14896.0,12390.819928261144,0.1672,6.492,5.386,0.1674,2009689.44,1631282.244,0.17439999999999997,2009689.44,1619622.372,0.182
