,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
objective,1636541560.4,181133283291.0,185527823934.0,172867558167.0,165724605089.0,179281895716.4,181627988750.0,161504574865.3,175255491253.0,187146071397.0,141065482603.0,142513815400.6,161644566656.1,165775690756.0,171049207235.4,176440634156.0,173676762705.8,31933726958.4,33920403062.0,127411930569.1,32041666811.7,35851814973.6,42233465601.9,34558213916.9,26414019363.6,39909369639.7,41305749460.7
max_demand,2529246.0,26041535.0,30919571.0,21857948.0,29293804.0,34135038.0,23713626.0,18526902.0,22367423.0,26643696.0,34094532.0,17696615.0,26451242.0,23382403.0,28115333.0,23404234.0,31120858.0,4766389.0,5610744.0,40898136.0,6630581.0,4523762.0,7410382.0,6514681.0,5791809.0,6867163.0,7564942.0
cost,1636541560.4,181126741188.0,185520190833.0,172862926052.0,165719110922.0,179277266925.4,181623016142.0,161501970548.3,175251322772.0,187140425182.0,141062395182.0,142511749130.6,161641577450.1,165773061415.0,171043923287.4,176437521822.0,173672854688.8,31933539665.4,33920232666.0,127408653938.1,32041469836.7,35851656373.6,42233160729.9,34558021846.9,26413883047.6,39909143338.7,41305483021.7
inconvenient,0.0,6542103.0,7633101.0,4632115.0,5494167.0,4628791.0,4972608.0,2604317.0,4168481.0,5646215.0,3087421.0,2066270.0,2989206.0,2629341.0,5283948.0,3112334.0,3908017.0,187293.0,170396.0,3276631.0,196975.0,158600.0,304872.0,192070.0,136316.0,226301.0,266439.0
run_time,0.0,1244.9600000000378,654.3799999999997,622.5000000000131,691.6400000000001,788.4700000000028,660.420000000013,662.7899999999894,718.7799999999771,599.2400000000243,2297.980000000074,749.6399999999791,714.0899999999791,1108.5799999999738,710.0299999999903,1014.5999999999776,1648.0700000000058,733.5299999999694,760.7899999999662,1125.4599999999887,754.189999999965,753.8399999999671,744.0999999999678,755.7599999999677,762.559999999967,759.7099999999659,762.329999999967
PAR,1.26,12.95,15.38,10.87,14.57,16.98,11.79,9.21,11.12,13.25,16.96,8.8,13.15,11.63,13.98,11.64,15.48,2.37,2.79,20.34,3.3,2.25,3.69,3.24,2.88,3.42,3.76
step_size,1.0,0.03000000000000002,0.022000000000000013,0.027000000000000017,0.012000000000000004,0.008,0.009000000000000001,0.011000000000000003,0.008,0.005,0.005,0.005,0.003,0.002,0.002,0.002,0.001,0.014000000000000005,0.009000000000000001,0.001,0.006,0.005,0.003,0.004,0.003,0.001,0.0
total_demand,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0
