,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
objective,1636541560.4,156859659661.2,159808850961.7,152869673006.6,153138227347.4,147511564148.3,141741778165.0,147177324749.1,148735308423.0,144999291173.1,140703268132.9,147287982872.7,137576033554.2,148153065714.1,112198637226.8,151772830537.0,132426082609.5,148533810528.2,33454262459.2,25480786004.5,85499630985.2,40015217934.6,133186392149.6,32740363055.7,46030259496.1,39130382444.6,44281770469.7,48969969877.2,53563448480.8,48074643187.2
max_demand,2529246.0,24890687.0,23041842.0,24032538.0,22712787.0,21725024.0,17548669.0,23118627.0,23655466.0,23905086.0,17961220.0,19991857.0,21831276.0,24614979.0,27069354.0,22993653.0,24813878.0,23086503.0,12704959.0,4576183.0,19267855.0,6605003.0,26096148.0,5720323.0,8714834.0,7112967.0,6340216.0,8346007.0,8528164.0,7281240.0
cost,1636541560.4,156853356237.2,159801234122.7,152863073084.6,153134606876.4,147506288360.3,141739153149.0,147173343912.1,148731691921.0,144994409042.1,140701159192.9,147285436618.7,137573212567.2,148148832121.1,112193852523.8,151768758477.0,132422630092.5,148530249364.2,33452309253.2,25480646158.5,85496450121.2,40014974440.6,133182038165.6,32740121725.7,46029908832.1,39130100137.6,44281537565.7,48969477959.2,53562973570.8,48074343466.2
inconvenient,0.0,6303424.0,7616839.0,6599922.0,3620471.0,5275788.0,2625016.0,3980837.0,3616502.0,4882131.0,2108940.0,2546254.0,2820987.0,4233593.0,4784703.0,4072060.0,3452517.0,3561164.0,1953206.0,139846.0,3180864.0,243494.0,4353984.0,241330.0,350664.0,282307.0,232904.0,491918.0,474910.0,299721.0
run_time,0.0,4.391999999999824,3.988999999999701,3.3399999999997503,3.04599999999978,3.7749999999997184,2.871999999999812,3.2099999999997637,3.6279999999997186,3.3439999999997476,2.9699999999997986,3.213999999999775,3.0769999999997766,3.3669999999997513,4.0139999999996885,3.0139999999997844,3.668999999999715,3.8759999999996975,1.996999999999891,1.629999999999932,2.750999999999816,1.6959999999999242,3.866999999999698,1.8969999999999128,2.007999999999895,1.6849999999999266,1.82299999999991,1.7759999999999179,1.836999999999912,1.9859999999998996
PAR,1.26,12.38,11.46,11.95,11.3,10.8,8.73,11.5,11.76,11.89,8.93,9.94,10.86,12.24,13.46,11.44,12.34,11.48,6.32,2.28,9.58,3.28,12.98,2.84,4.33,3.54,3.15,4.15,4.24,3.62
step_size,1.0,0.032000000000000015,0.03200000000000002,0.02000000000000001,0.016000000000000007,0.015000000000000003,0.010000000000000002,0.007,0.006,0.006,0.005,0.004,0.003,0.002,0.003,0.002,0.002,0.001,0.008,0.010000000000000002,0.002,0.008,0.002,0.003,0.001,0.002,0.001,0.001,0.001,0.0
total_demand,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0,96516518.0
