,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,447716,391265,433993,454722,467698,434711,429509,392639,415222,391128,404903,437585,558982,457899,404472,458873,574322,495855,460972,534745,592787,535581,539444,573643,454680,519710,611370,629641,550870,444411,443264,689168,647696,552494,605256,619942,539875,465614,524952,455136,504581,574297,598533,471687,463269,474729,478504,464439
1,35673,887665,980179,60675,58278,34712,827677,917926,1195743,2526647,2943894,54002,1640,217990,2633430,780311,1315,74884,452518,13938,936,12895,11397,4290,716623,61959,258,255,53497,1647653,2068831,26,35,10212,1699,785,20458,759046,59176,854733,181062,964,739,468985,1647228,483470,101796,204679
2,1343528,2204123,148262,584792,274970,1096657,1014517,2404871,750254,5770,1950,1695162,54269,138728,9372,31657,14967,1838968,2650977,179886,3463,51958,30640,18093,1320136,330171,2506,1030,47765,91708,19605,112,467,100528,8201,2468,132516,880890,456389,364816,459768,10940,3437,401973,25104,465454,1699690,699276
3,78027,24222,209550,1167941,5810914,2906726,15288,10505,42008,27975,4881,152143,932704,4173730,10774,205578,21347,11737,3883,121987,16419,324107,388894,39741,36171,294649,10855,3058,793069,344166,31169,442,1492,481422,20213,7171,823767,562610,364247,420799,485082,14706,13987,1750452,329409,189160,149509,244098
4,139791,87211,3482977,3987522,388913,664209,60936,11485,161194,71675,5036,1013800,246838,125031,37516,2803637,517820,10327,5966,129316,24601,381568,450334,126580,151032,454743,8132,4962,872180,965702,79703,382,3218,430211,24863,13401,288914,118021,722119,2450122,600798,42710,11973,121828,31760,636456,532047,573224
5,391834,144357,20456,9293,79436,2313756,4036392,509338,1168159,101591,6513,75085,933364,3510301,37734,33390,42441,17425,10554,601722,46575,198988,301164,376330,730218,1189133,12138,8467,193520,46684,35437,592,2989,694659,43296,18652,1047804,792826,499169,18325,373650,308803,19446,1025193,373868,591629,482393,597695
6,2022598,1321215,59366,9625,151141,130792,64837,565113,1570190,641760,9413,769725,174612,147954,57345,320876,407810,61309,13706,140221,68156,4205348,2000924,439926,312359,562157,18531,7875,143216,235762,241196,704,5084,729765,71160,15718,1046229,843908,548564,20325,497610,530783,20410,437559,470076,405431,687700,866700
7,2568294,1929443,299150,9625,136491,172842,212381,254432,320883,295712,9234,303216,420260,323098,275965,270276,282262,183461,11477,3413128,1385052,31202,275827,471949,645919,762625,17361,10815,443984,394103,776115,1146,8425,539504,41878,15423,1045543,889848,601551,57633,513396,552072,66278,439689,455775,399474,679753,858814
8,191319,45086,76613,74147,1118472,808430,478235,484622,619172,491822,9234,459181,640560,533761,477374,568511,871326,1100141,11586,91336,18191,51641,1101754,1042388,873400,898557,17931,10225,1100105,1279777,125917,1135,7195,1081634,241182,20821,91167,73789,980180,707683,455434,360242,346453,352588,1190626,2349015,20358,122468
9,144521,68682,692128,688361,551053,464624,501766,489970,640736,528658,25915,510527,757915,712211,1236116,1609839,58426,65423,15381,830634,227920,186191,961205,219729,281132,1445682,536020,18127,97800,118700,890518,2929,14981,204509,172600,20941,1740534,1258483,147232,44123,668633,715247,709062,525950,62622,338164,842193,1028671
