,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,447716,391265,433993,454722,467698,434711,429509,392639,415222,391128,404903,437585,558982,457899,404472,458873,574322,495855,460972,534745,592787,535581,539444,573643,454680,519710,611370,629641,550870,444411,443264,689168,647696,552494,605256,619942,539875,465614,524952,455136,504581,574297,598533,471687,463269,474729,478504,464439
1,515138,2165569,1153111,58875,59078,39612,741219,702070,898194,2105994,2692891,51102,1640,213090,2603269,771511,1315,74304,457818,14033,936,12580,11397,4290,707543,63339,258,255,53497,1615953,2053231,26,35,9912,1699,785,20758,755311,60326,831212,174160,994,739,374561,1191138,212366,62143,533507
2,145219,13547,21874,2482736,942853,999274,934531,3058341,1295205,7343,1152,1537731,53627,124405,4089,31937,13480,1757676,2544530,170456,5478,49918,56490,19159,1229058,316460,2002,1844,63384,33617,7864,137,793,89395,8631,2368,880486,431006,277265,255537,331592,9710,4974,1033370,78918,1323431,1238557,181334
3,697942,94602,181314,47647,3022310,5689352,390615,6900,27236,30412,2802,282064,974495,3787536,9714,260881,64233,18481,10981,116080,10687,257616,318412,90931,213777,493228,7843,5807,521960,108042,15556,442,1377,572968,52601,12231,34092,251469,296423,1724088,1615410,23084,10273,116633,122148,82145,247599,1150345
4,2473840,1040429,1333547,45965,38664,113165,259066,9179,56058,40270,5009,1578254,2047372,2452939,12518,1777502,191362,19681,10441,75298,15665,1546454,771206,127720,78066,281463,12826,8218,806229,332707,29452,592,3351,664361,38726,11799,30513,947320,711792,483587,611174,49565,10903,390933,287138,176505,424063,1639897
5,279985,23760,135769,132075,333760,2139217,4814936,13585,253393,163223,8145,130212,13102,45924,14276,345719,229715,45005,14884,3679914,853739,134174,111242,297786,1091241,1902036,15358,7040,327205,507645,38398,742,5399,472095,43420,14948,782129,589250,470805,396597,541354,564134,14410,388309,463434,369188,423259,430848
6,307782,45210,196349,955195,3028317,462842,12843,65104,2622043,1056058,7755,150652,12802,45638,23128,496839,645443,702867,11246,48721,15164,757478,669550,688120,696410,831793,17231,10155,1059969,1341035,47428,1362,9323,757712,55136,14965,87861,1059270,862855,556497,602256,660092,53778,465389,492836,435178,464559,462548
7,1153140,827200,636809,628555,38898,130952,56321,529682,777543,599794,66840,2243114,12304,89133,25193,665358,898308,654159,18752,348061,104720,686066,717452,731194,1195163,1746738,17082,12385,185484,38653,33741,1728,10867,1217017,274415,26265,1141137,873898,565830,426297,457796,499852,522028,415239,439436,421378,456459,454348
8,1140332,56890,1241412,1023465,586708,441812,38321,420982,798983,753952,12350,336582,35784,270612,21993,751958,905758,619409,18460,588511,654862,726262,1299027,1609565,14464,74100,87110,23057,1587163,461093,152729,2757,11756,317159,292201,18576,122137,113629,1606430,992797,572696,508352,537028,427239,443436,429378,460959,462548
9,1842625,915290,570059,42835,457348,511362,839291,963908,87202,325842,16335,346792,25734,536240,264695,711282,150854,72153,50828,1094566,1064666,1293683,1522178,15091,72328,222625,889680,14554,37786,379228,1203444,2757,11381,139403,127917,94631,1464679,962649,594830,428497,457796,499852,537028,427239,443436,429378,456459,454348
