,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
step_size,1.0,0.21300000000000016,0.09700000000000006,0.06500000000000003,0.07100000000000004,0.030000000000000006,0.016,0.013000000000000001,0.011,0.007,0.001,0.003,0.004,0.003,0.001,0.007,0.0
total_demand,1641293.0,1641293.0000000002,1641292.9999999998,1641293.0,1641293.0000000005,1641292.9999999998,1641293.0,1641293.0,1641293.0000000007,1641293.0,1641292.9999999998,1641293.0000000002,1641293.0000000002,1641293.0000000005,1641293.0000000002,1641293.0000000002,1641293.0000000002
run_time,0.0,0.03850913047790527,0.016822099685668945,0.013198137283325195,0.012113094329833984,0.0066070556640625,0.0029401779174804688,0.0037009716033935547,0.002566814422607422,0.002610921859741211,0.0007941722869873047,0.0011529922485351562,0.0015196800231933594,0.000797271728515625,0.0007932186126708984,0.0026252269744873047,0.0004420280456542969
objective,26242630.8,23324720.051,23149172.999153,23095495.125205055,23058732.482820444,23051563.86181539,23049744.630930953,23048353.8651279,23047640.93403359,23047045.170011763,23046976.559799988,23046755.3949806,23046537.42950008,23046291.550281502,23046223.010229718,23045983.27895839,23045983.27895839
PAR,2.17,1.77,1.65,1.58,1.47,1.45,1.43,1.41,1.39,1.39,1.38,1.38,1.38,1.38,1.38,1.38,1.38
max_demand,74083.0,60640.162731229124,56339.504560699024,53910.43548556782,50380.080085474925,49604.06895281008,48815.27722881057,48185.63372586405,47658.02003680542,47387.49840179418,47340.142903392385,47198.31309096802,47295.00405668001,47153.11904450997,47105.96592546546,47309.485993255934,47309.485993255934
inconvenient,0.0,857.7510000000007,285.6891530000001,342.11520505500016,462.27282044109523,100.19181538676716,34.220930953811724,64.81512789760045,29.28403359312639,27.200011764848117,3.339799988235152,12.124980600035295,27.23950007759986,6.7702814997672,3.720229718500233,19.048958391970498,19.048958391970498
cost,26242630.8,23323862.3,23148887.31,23095153.01,23058270.21,23051463.67,23049710.41,23048289.05,23047611.65,23047017.97,23046973.22,23046743.27,23046510.19,23046284.78,23046219.29,23045964.23,23045964.23
