,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,776.963,11,5000,5,1000,piece-wise,2476025,5910094.0,-1.387,1.22,2.91,-1.385,1665692020.6,41125991426.6,-23.69,1665692020.6,41020282426.6,-23.627
optimal_fw,0.014,11,5000,5,1000,piece-wise,2476025,2121539.0840502637,0.143,1.22,1.04,0.148,1665692020.6,1506716137.8596244,0.095,1665692020.6,1506610177.34,0.096
heuristic,2.204,8,5000,5,1000,piece-wise,2476025,5863067.0,-1.368,1.22,2.89,-1.369,1665692020.6,41372023421.5,-23.838,1665692020.6,41190710421.5,-23.729
heuristic_fw,0.016,8,5000,5,1000,piece-wise,2476025,2171950.8702050564,0.123,1.22,1.07,0.123,1665692020.6,1516623565.178853,0.089,1665692020.6,1516431192.86,0.09
