,0,1,2,3
max_demand,2295606.0,31916932.0,30301705.0,46240855.0
objective,2400065252.9,17688724284.8,17878946677.2,17339664639.9
step_size,1.0,0.022,0.011,0.0
cost,2400065252.9,17315643184.8,17533272177.2,17007168739.9
PAR,1.22,16.96,16.1,24.57
total_demand,90339797.0,90339797.0,90339797.0,90339797.0
run_time,0.0,1496.8199999999829,1430.2699999999834,1335.9499999999853
inconvenient,0.0,373081100.0,345674500.0,332495900.0
