,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,1421.013,3,4000,6,10,piece-wise,2295606,46240855.0,-19.143,1.22,24.57,-19.139,2400065252.9,17339664639.9,-6.225,2400065252.9,17007168739.9,-6.086
optimal_fw,0.001,3,4000,6,10,piece-wise,2295606,2220708.1851711296,0.033,1.22,1.18,0.033,2400065252.9,2114427619.6738,0.119,2400065252.9,2110715485.8,0.121
heuristic,3.898,5,4000,6,10,piece-wise,2295606,33572269.0,-13.625,1.22,17.84,-13.623,2400065252.9,15550016031.6,-5.479,2400065252.9,15338471431.6,-5.391
heuristic_fw,0.001,5,4000,6,10,piece-wise,2295606,2148290.2294768323,0.064,1.22,1.14,0.066,2400065252.9,1947527654.010399,0.189,2400065252.9,1944076468.96,0.19
