,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.166,14,200,10,10,piece-wise,233968,1291309.0,-4.519,1.68,9.24,-4.5,110519502.1,554770753.4,-4.02,110519502.1,552000153.4,-3.995
heuristic_fw,0.001,14,200,10,10,piece-wise,233968,162266.50485868013,0.306,1.68,1.16,0.31,110519502.1,95307832.84118265,0.138,110519502.1,95282897.48,0.138
