,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,772.75,15,5000,5,500,piece-wise,2366197,9341084.0,-2.948,1.18,4.67,-2.958,1742394088.6,49312624428.3,-27.302,1742394088.6,49245314428.3,-27.263
optimal_fw,0.01,15,5000,5,500,piece-wise,2366197,2072072.380326261,0.124,1.18,1.03,0.127,1742394088.6,1538087558.9969707,0.117,1742394088.6,1537974414.8,0.117
heuristic,2.31,13,5000,5,500,piece-wise,2366197,10284351.0,-3.346,1.18,5.14,-3.356,1742394088.6,67372878284.1,-37.667,1742394088.6,67229916284.1,-37.585
heuristic_fw,0.011,13,5000,5,500,piece-wise,2366197,2076849.1233005447,0.122,1.18,1.04,0.119,1742394088.6,1539665876.496149,0.116,1742394088.6,1539398996.99,0.117
