,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.083,9,100,10,10,piece-wise,126075,349215.0,-1.77,1.68,4.65,-1.768,69651456.5,313596424.5,-3.502,69651456.5,312500424.5,-3.487
heuristic_fw,0.001,9,100,10,10,piece-wise,126075,81914.45430380519,0.35,1.68,1.09,0.351,69651456.5,51096536.35199841,0.266,69651456.5,51083718.7,0.267
