,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.093,10,10,10,piece-wise,129117,582001.0,-3.508,1.73,7.81,-3.514,61183766.6,267472364.5,-3.372,61183766.6,266566364.5,-3.357
heuristic_fw,0.001,10,10,10,piece-wise,129117,85572.75364900929,0.337,1.73,1.15,0.335,61183766.6,50653125.41988684,0.172,61183766.6,50643498.99,0.172
