,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.054,5,50,5,1,piece-wise,57018,57018.0,0.0,2.55,2.55,0.0,16086746.3,16086789.3,-0.0,16086746.3,16086746.3,0.0
heuristic_fw,0.003,5,50,5,1,piece-wise,57018,35875.08796648668,0.371,2.55,1.61,0.369,16086746.3,15029166.39912408,0.066,16086746.3,15029156.45,0.066
