no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
50,5,heuristic,1,piece-wise,0,0.051,5,50320,50734.0,-0.008,2.5,2.52,-0.008,14747212.2,15623067.9,-0.059,14747212.2,15622766.9,-0.059
50,5,heuristic_fw,1,piece-wise,0,0.02,5,50320,31812.16739242913,0.368,2.5,1.58,0.368,14747212.2,13570137.816110527,0.08,14747212.2,13570134.82,0.08
