,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,16.37,2,50,5,5,piece-wise,74158,74158.0,0.0,3.09,3.09,0.0,16320866.5,16320866.5,0.0,16320866.5,16320866.5,0.0
optimal_fw,0.016,2,50,5,5,piece-wise,74158,52655.62066738757,0.29,3.09,2.19,0.291,16320866.5,16157303.643941415,0.01,16320866.5,16156499.65,0.01
heuristic,0.047,2,50,5,5,piece-wise,74158,74158.0,0.0,3.09,3.09,0.0,16320866.5,16322321.5,-0.0,16320866.5,16320866.5,0.0
heuristic_fw,0.015,2,50,5,5,piece-wise,74158,51397.89996372609,0.307,3.09,2.14,0.307,16320866.5,16156278.473584121,0.01,16320866.5,16154809.77,0.01
