,repeat,algorithm,average_run_time_per_iteration,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,0,heuristic,0.099,16,100,5,1,piece-wise,78546,165080.0,-1.102,1.91,4.01,-1.099,30210297.9,853309557.4,-27.246,30210297.9,853302150.4,-27.245
1,0,heuristic_fw,0.016,16,100,5,1,piece-wise,78546,49906.555687928,0.365,1.91,1.21,0.366,30210297.9,27747566.64122095,0.082,30210297.9,27747560.97,0.082
