,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,702.696,7,2000,6,10,piece-wise,1250538,12832664.0,-9.262,1.31,13.4,-9.229,928140654.2,8136112457.2,-7.766,928140654.2,8064089657.2,-7.688
optimal_fw,0.001,7,2000,6,10,piece-wise,1250538,1156208.3220230357,0.075,1.31,1.21,0.076,928140654.2,782344249.6354426,0.157,928140654.2,781648178.03,0.158
heuristic,1.916,6,2000,6,10,piece-wise,1250538,10535781.0,-7.425,1.31,11.0,-7.397,928140654.2,7263927786.8,-6.826,928140654.2,7194683486.8,-6.752
heuristic_fw,0.001,6,2000,6,10,piece-wise,1250538,1143657.6519448592,0.085,1.31,1.19,0.092,928140654.2,776660538.1944078,0.163,928140654.2,775884892.4,0.164
