,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,1310.873,31,5000,5,10,piece-wise,2476025,39909438.0,-15.118,1.22,19.65,-15.107,1665692020.6,121297380047.2,-71.821,1665692020.6,121278057547.2,-71.809
optimal_fw,0.006,31,5000,5,10,piece-wise,2476025,2080379.5610537694,0.16,1.22,1.02,0.164,1665692020.6,1500688545.5219843,0.099,1665692020.6,1500688230.53,0.099
heuristic,3.094,28,5000,5,10,piece-wise,2476025,19613455.0,-6.921,1.22,9.66,-6.918,1665692020.6,77041513733.7,-45.252,1665692020.6,77022324853.7,-45.24
heuristic_fw,0.007,28,5000,5,10,piece-wise,2476025,2110581.8386769053,0.148,1.22,1.04,0.148,1665692020.6,1500884259.6424024,0.099,1665692020.6,1500881848.33,0.099
