,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.029,6,20,10,10,piece-wise,42561,72541.0,-0.704,2.57,4.37,-0.7,15331515.6,28911312.3,-0.886,15331515.6,28865712.3,-0.883
heuristic_fw,0.003,6,20,10,10,piece-wise,42561,24824.797406257458,0.417,2.57,1.5,0.416,15331515.6,11177670.78992397,0.271,15331515.6,11177010.79,0.271
