no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time_per_iteration,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
10,5,heuristic,1,piece-wise,0,0.006,3,16102,19314.0,-0.199,4.6,5.52,-0.2,2668817.2,3577502.2,-0.34,2668817.2,3577453.2,-0.34
10,5,heuristic_fw,1,piece-wise,0,0.003,3,16102,10156.218129600951,0.369,4.6,2.9,0.37,2668817.2,2353842.044912,0.118,2668817.2,2353842.0,0.118
