,max_demand,total_demand,PAR,objective,cost,inconvenient,step_size,rescheduling_time,pricing_time
0,550118.0,19366862.0,0.73,325258187.2,325258187.2,0.0,1.0,0.0,0.0
1,526309.2728940457,19366862.000000004,0.77,302504044.722,302485240.09,18804.631999999998,0.044,0.27908048599998736,0.0013360977172851562
2,514794.1523123969,19366862.0,0.78,295273780.674096,295258113.19,15667.484096,0.022,0.2794898640000145,0.0009510517120361328
3,503530.971053954,19366861.999999996,0.8,290327364.0673499,290308302.31,19061.757349888,0.022,0.27668170599997666,0.000978231430053711
4,497992.13037236047,19366862.000000004,0.81,287988850.5216692,287979473.47,9377.051669151231,0.011,0.27834406399994727,0.0006439685821533203
5,497992.13037236047,19366862.000000004,0.81,287988850.5216692,287979473.47,9377.051669151231,0.0,0.2767706399999721,0.0003418922424316406
