no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
50,5,heuristic,1,piece-wise,0,0.048,6,46608,47708.0,-0.024,2.24,2.29,-0.022,15279969.6,16004491.2,-0.047,15279969.6,16003811.2,-0.047
50,5,heuristic_fw,1,piece-wise,0,0.003,6,46608,29687.191257984523,0.363,2.24,1.42,0.366,15279969.6,14029975.152661119,0.082,15279969.6,14029966.7,0.082
50,5,optimal,1,piece-wise,0,36.804,5,46608,46608.0,0.0,2.24,2.24,0.0,15279969.6,15805738.0,-0.034,15279969.6,15805596.0,-0.034
50,5,optimal_fw,1,piece-wise,0,0.003,5,46608,29964.727160223378,0.357,2.24,1.44,0.357,15279969.6,14030316.440195544,0.082,15279969.6,14030306.12,0.082
100,5,heuristic,1,piece-wise,0,0.098,8,78470,111585.0,-0.422,1.97,2.79,-0.416,31203011.8,42539340.8,-0.363,31203011.8,42537871.8,-0.363
100,5,heuristic_fw,1,piece-wise,0,0.002,8,78470,51811.43749756681,0.34,1.97,1.3,0.34,31203011.8,26920628.551377993,0.137,31203011.8,26920581.73,0.137
100,5,optimal,1,piece-wise,0,37.157,6,78470,117134.0,-0.493,1.97,2.93,-0.487,31203011.8,47089402.2,-0.509,31203011.8,47088162.2,-0.509
100,5,optimal_fw,1,piece-wise,0,0.003,6,78470,51861.72602885584,0.339,1.97,1.3,0.34,31203011.8,26922124.796286,0.137,31203011.8,26922105.3,0.137
