no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time_per_iteration,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
10,5,heuristic,1,piece-wise,0,0.575,6,776259,834502.0,-0.075,2.26,2.43,-0.075,272319170.1,269014942.4,0.012,272319170.1,268900029.9,0.013
10,5,heuristic_fw,1,piece-wise,0,0.01,6,776259,693349.8590792617,0.107,2.26,2.02,0.106,272319170.1,242079548.07111558,0.111,272319170.1,242062672.58,0.111
