,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
inconvenient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
run_time,0.0,1.1469999999999845,1.5439999999999408,1.6769999999999279,1.3219999999999652,2.066999999999898,2.4669999999998695,2.297999999999887,1.1759999999999813,1.4589999999999543,1.5239999999999507,1.2169999999999768,1.105999999999989,1.4939999999999505,2.958999999999833,1.2259999999999758,2.272999999999887,1.2439999999999738,1.507999999999966,1.944999999999919,1.1579999999999833,1.123999999999987,1.203999999999978,1.1569999999999834,1.30099999999997,1.2309999999999752,1.1629999999999825,1.1429999999999847,2.3909999999998806
total_demand,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0,96346222.0
PAR,1.26,7.82,8.49,11.56,8.34,9.7,12.39,12.01,4.78,7.94,10.12,7.79,5.03,8.19,11.8,2.2,11.42,6.51,2.15,9.97,2.58,2.9,2.23,1.81,2.41,2.47,2.34,2.5,9.19
max_demand,2522050.0,15686942.0,17039792.0,23209262.0,16748467.0,19461065.0,24874892.0,24112028.0,9592630.0,15937771.0,20304481.0,15635084.0,10100676.0,16439602.0,23690676.0,4419732.0,22926941.0,13066218.0,4320513.0,20010037.0,5182393.0,5812325.0,4468704.0,3628797.0,4840783.0,4965645.0,4701128.0,5016288.0,18437110.0
step_size,1.0,0.056461991440221695,0.03100000000000002,0.014353739901170512,0.015707664111387607,0.01327693711546592,0.011000000000000003,0.008130152102315623,0.014000000000000005,0.008,0.004,0.005,0.009934323706105141,0.006166432004810889,0.0024795364724406067,0.02020145326734465,0.002,0.004,0.01099719098983223,0.003,0.006,0.003,0.001,0.001,0.001,0.002,0.002496486202473231,0.0032956989034651648,0.0
cost,1608039700.3,135852788778.0,131310738936.3,106019916669.7,117299802461.9,107695454691.0,148697707634.9,87424167955.7,118101589257.3,114548158084.0,116876636675.2,119342230206.0,121105749141.0,125708891172.0,98633903395.9,32711074512.7,136281508246.2,60755290950.2,38756412983.9,70081483004.6,38942867302.1,43770230773.9,14108560032.7,9179546871.8,18031185251.8,13735919076.2,13113691325.1,14390199295.8,135756293803.1
objective,1608039700.3,135852788778.0,131310738936.3,106019916669.7,117299802461.9,107695454691.0,148697707634.9,87424167955.7,118101589257.3,114548158084.0,116876636675.2,119342230206.0,121105749141.0,125708891172.0,98633903395.9,32711074512.7,136281508246.2,60755290950.2,38756412983.9,70081483004.6,38942867302.1,43770230773.9,14108560032.7,9179546871.8,18031185251.8,13735919076.2,13113691325.1,14390199295.8,135756293803.1
