,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,773.122,24,5000,5,100,piece-wise,2366197,5245828.0,-1.217,1.18,2.62,-1.22,1742394088.6,43237927223.8,-23.815,1742394088.6,43226827423.8,-23.809
optimal_fw,0.007,24,5000,5,100,piece-wise,2366197,2031357.746076195,0.142,1.18,1.01,0.144,1742394088.6,1536113164.2964883,0.118,1742394088.6,1536093966.4,0.118
heuristic,2.279,17,5000,5,100,piece-wise,2366197,13304944.0,-4.623,1.18,6.65,-4.636,1742394088.6,80943323270.0,-45.455,1742394088.6,80890567570.0,-45.425
heuristic_fw,0.01,17,5000,5,100,piece-wise,2366197,2053090.8965959572,0.132,1.18,1.03,0.127,1742394088.6,1536913811.856866,0.118,1742394088.6,1536886956.79,0.118
