,0,1,2,3
objective,2561065723.3,2515707232.8469996,2475871677.229943,2475871677.229943
total_demand,154481907.0,154481907.0,154481906.99999997,154481906.99999997
step_size,1.0,0.011,0.011,0.0
cost,2561065723.3,2515558380.66,2475747401.41,2475747401.41
run_time,0.0,0.001046895980834961,0.0010180473327636719,0.0005440711975097656
inconvenient,0.0,148852.187,124275.81994299998,124275.81994299998
max_demand,4019126.0,3974915.614,3931191.542246,3931191.542246
PAR,1.25,1.24,1.22,1.22
