,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.028,4,50,10,10,piece-wise,74878,105959.0,-0.415,2.06,2.91,-0.413,30590110.8,49574019.6,-0.621,30590110.8,49488519.6,-0.618
heuristic_fw,0.002,4,50,10,10,piece-wise,74878,43884.68248512622,0.414,2.06,1.21,0.413,30590110.8,24537843.42718,0.198,30590110.8,24536087.27,0.198
