,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.062,6,100,10,10,piece-wise,144618,303318.0,-1.097,1.97,4.13,-1.096,58016768.3,199602484.0,-2.44,58016768.3,199137284.0,-2.432
heuristic_fw,0.002,6,100,10,10,piece-wise,144618,93035.65493290468,0.357,1.97,1.27,0.355,58016768.3,49654273.20860887,0.144,58016768.3,49642327.85,0.144
