,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.03,4,20,10,10,piece-wise,63225,63225.0,0.0,3.84,3.84,0.0,13377100.5,13425196.1,-0.004,13377100.5,13417096.1,-0.003
heuristic_fw,0.003,4,20,10,10,piece-wise,63225,35188.777816182905,0.443,3.84,2.14,0.443,13377100.5,11073592.354,0.172,13377100.5,11071078.01,0.172
