no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,No_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
20,10,heuristic,10,piece-wise,0.5,0.029,4.0,43149.0,55949.0,-0.302,3.025,3.97,-0.3015,11469953.15,15154325.8,-0.3295,11469953.15,15135525.8,-0.328
20,10,heuristic_fw,10,piece-wise,0.5,0.003,4.0,43149.0,25442.44143979188,0.4105,3.025,1.7850000000000001,0.4095,11469953.15,9745751.512843,0.1515,11469953.15,9743985.405,0.1515
40,10,heuristic,10,piece-wise,0.5,0.064,6.5,59099.0,101497.5,-0.8415,2.12,3.7150000000000003,-0.8415,22887558.799999997,48185108.55,-1.1475,22887558.799999997,48026908.55,-1.1405
40,10,heuristic_fw,10,piece-wise,0.5,0.0025,6.5,59099.0,36472.07077876884,0.378,2.12,1.31,0.3785,22887558.799999997,18667649.75779116,0.1845,22887558.799999997,18665783.475,0.1845
