,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,0.94,2,5,5,5,piece-wise,10870,10870.0,0.0,6.3,6.3,0.0,1379351.0,1379351.0,0.0,1379351.0,1379351.0,0.0
optimal_fw,0.011,2,5,5,5,piece-wise,10870,6665.26630864817,0.387,6.3,3.86,0.387,1379351.0,1161386.3499999999,0.158,1379351.0,1161143.15,0.158
heuristic,0.0,2,5,5,5,piece-wise,10870,10870.0,0.0,6.3,6.3,0.0,1379351.0,1379531.0,-0.0,1379351.0,1379351.0,0.0
heuristic_fw,0.009,2,5,5,5,piece-wise,10870,6665.26630864817,0.387,6.3,3.86,0.387,1379351.0,1161478.51,0.158,1379351.0,1161143.15,0.158
