,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,10.767,6,50,10,10,piece-wise,80652,183043.0,-1.27,2.12,4.81,-1.269,32441799.6,78568757.3,-1.422,32441799.6,78437657.3,-1.418
optimal_fw,0.002,6,50,10,10,piece-wise,80652,49390.73449488466,0.388,2.12,1.3,0.387,32441799.6,25674687.429772366,0.209,32441799.6,25669974.43,0.209
heuristic,0.035,8,50,10,10,piece-wise,80652,187568.0,-1.326,2.12,4.93,-1.325,32441799.6,105537028.5,-2.253,32441799.6,105320228.5,-2.246
heuristic_fw,0.001,8,50,10,10,piece-wise,80652,49539.91135555347,0.386,2.12,1.3,0.387,32441799.6,25674590.742940906,0.209,32441799.6,25672218.28,0.209
