,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,798.341,15,5000,5,5000,piece-wise,2476025,2883319.0,-0.164,1.22,1.42,-0.164,1665692020.6,3752462432.2,-1.253,1665692020.6,3656892432.2,-1.195
optimal_fw,0.011,15,5000,5,5000,piece-wise,2476025,2169910.662955316,0.124,1.22,1.07,0.123,1665692020.6,1538816048.9029968,0.076,1665692020.6,1538717532.36,0.076
heuristic,1.995,8,5000,5,5000,piece-wise,2476025,3655517.0,-0.476,1.22,1.8,-0.475,1665692020.6,14632702429.3,-7.785,1665692020.6,14348462429.3,-7.614
heuristic_fw,0.01,8,5000,5,5000,piece-wise,2476025,2253522.9519621497,0.09,1.22,1.11,0.09,1665692020.6,1569976739.5737534,0.057,1665692020.6,1568802164.17,0.058
