,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.042,6,10,10,piece-wise,81439,115638.0,-0.42,2.2,3.13,-0.423,30978315.9,43705204.9,-0.411,30978315.9,43587604.9,-0.407
heuristic_fw,0.002,6,10,10,piece-wise,81439,47933.093741757766,0.411,2.2,1.3,0.409,30978315.9,24906420.341810342,0.196,30978315.9,24904151.58,0.196
