,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.015,4,20,10,10,piece-wise,46693,47893.0,-0.026,2.6,2.66,-0.023,15311076.8,15567667.4,-0.017,15311076.8,15547067.4,-0.015
heuristic_fw,0.003,4,20,10,10,piece-wise,46693,26655.456512857385,0.429,2.6,1.48,0.431,15311076.8,12108225.4843808,0.209,15311076.8,12107732.11,0.209
