,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
run_time,0.0,0.016154050827026367,0.016971111297607422,0.010931968688964844,0.013181924819946289,0.011986970901489258,0.008392810821533203,0.010141849517822266,0.009469985961914062,0.006844997406005859,0.00820302963256836,0.006050825119018555,0.005081892013549805,0.00426483154296875,0.002618074417114258,0.001743316650390625,0.003432035446166992,0.003364086151123047,0.002732992172241211,0.0034689903259277344,0.0017306804656982422,0.0017101764678955078,0.0017669200897216797,0.0017871856689453125,0.0019261837005615234,0.0019571781158447266,0.0017650127410888672,0.0017781257629394531,0.0017557144165039062,0.00657200813293457,0.0025899410247802734,0.0018339157104492188,0.002637147903442383,0.0018887519836425781,0.0017910003662109375,0.0028471946716308594,0.0018360614776611328,0.0009210109710693359
max_demand,2486911.0,2442525.07765231,2396532.4155972856,2370301.9736704747,2337332.5830967086,2307128.9046490025,2288736.343983292,2263683.4795912053,2241148.239384661,2225507.1874602,2205557.5543693365,2192357.248328355,2181417.363746584,2172704.774072292,2168361.537228921,2166193.175691692,2159701.101568954,2153228.475207851,2148924.17148591,2142483.843595043,2140341.3597514476,2138201.0183916963,2136062.8303733044,2133926.775542931,2131792.856767388,2129661.069910621,2127531.4178407104,2125403.89242287,2123278.494530447,2091617.8165756483,2087436.8144893136,2085349.4266748242,2081180.9291129012,2079099.7711837883,2070783.4680990533,2066644.0878883232,2064577.467800435,2064577.467800435
step_size,1.0,0.01800000000000001,0.01900000000000001,0.011000000000000003,0.014000000000000005,0.013000000000000005,0.008,0.011000000000000003,0.010000000000000002,0.007,0.009000000000000001,0.006,0.005,0.004,0.002,0.001,0.003,0.003,0.002,0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.015000000000000003,0.002,0.001,0.002,0.001,0.004,0.002,0.001,0.0
objective,1681983931.9,1626550282.244,1588357015.7611842,1569874467.939917,1551750651.7609413,1539420049.9270477,1531826733.9942634,1523317783.205023,1516022272.9790497,1512190319.4227564,1508802721.0185254,1506608157.9954689,1505012668.3005226,1503904358.8819578,1503388016.7448559,1503107199.7713652,1502463780.3798459,1502047569.1903203,1501754828.7763395,1501485053.851091,1501350790.263249,1501267917.7445867,1501220818.1012654,1501159803.2049189,1501122918.617725,1501091135.6172223,1501052195.2654328,1501019396.6488748,1500975224.6717312,1500673833.966074,1500603243.9820278,1500556963.674138,1500505106.3609319,1500497617.138029,1500455149.917568,1500437889.6564648,1500419125.8446136,1500419125.8446136
total_demand,97683744.0,97683743.99999999,97683744.0,97683743.99999997,97683744.0,97683744.0,97683744.00000006,97683744.0,97683744.0,97683743.99999999,97683743.99999999,97683744.00000001,97683744.0,97683743.99999999,97683743.99999997,97683743.99999999,97683743.99999999,97683743.99999999,97683744.00000001,97683744.0,97683744.00000003,97683743.99999999,97683743.99999999,97683744.0,97683744.00000003,97683743.99999997,97683744.0,97683744.0,97683744.00000001,97683743.99999999,97683744.00000001,97683744.00000001,97683744.0,97683744.0,97683744.0,97683744.00000004,97683744.00000003,97683744.00000003
cost,1681983931.9,1626397610.78,1588232698.39,1569798411.15,1551685838.38,1539377337.21,1531793279.36,1523261317.11,1515977014.23,1512162814.37,1508783522.93,1506594122.1,1504999923.29,1503888185.31,1503378824.11,1503102437.72,1502456119.82,1502037150.36,1501749622.14,1501476233.1,1501348364.85,1501265420.01,1501215277.02,1501155742.93,1501118592.84,1501087973.05,1501049245.14,1501014414.38,1500970715.41,1500673289.98,1500591085.12,1500551716.14,1500504992.39,1500491706.03,1500455110.15,1500437765.27,1500419094.53,1500419094.53
PAR,1.22,1.2,1.18,1.16,1.15,1.13,1.12,1.11,1.1,1.09,1.08,1.08,1.07,1.07,1.07,1.06,1.06,1.06,1.06,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.04,1.04,1.03,1.03,1.02,1.02,1.02,1.02,1.02,1.01,1.01
inconvenient,0.0,152671.46400000007,124317.37118400008,76056.78991697602,64813.38094116236,42712.717047764905,33454.63426361788,56466.09502310022,45258.74904976901,27505.052756651618,19198.088525190135,14035.89546884886,12745.010522655757,16173.571957909378,9192.634856084182,4762.051365143916,7660.559845904568,10418.830320462288,5206.6363393590755,8820.751090981923,2425.413248909018,2497.734586751091,5541.081265413249,4060.2749187345867,4325.777725081265,3162.5672222749185,2950.125432777725,4982.268874567222,4509.2617311254335,543.9860740331186,12158.862027851934,5247.5341379721485,113.9709317240557,5911.108029068277,39.7675678837269,124.38646486423255,31.314613535135766,31.314613535135766
