,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
max_demand,2442791.0,2368189.472918608,2321272.9511613445,2288985.5230592405,2263932.199581055,2245884.00546414,2232442.3448074316,2214645.1895740014,2203594.0879426464,2196989.914257488,2188215.127754181,2181657.0897831013,2177295.957260625,2170770.5990994186,2164264.7974431473,2157778.493680945,2153465.0944720767,2147011.1574304784,2142719.2821267745,2138435.986281803,2134161.2527452256,2129895.0644009877,2125637.4041672503,2121388.25499632,2117147.5998745826,2112915.4218224334,2108512.0409521055,2104297.1253822423,2102192.82825686,2100090.6354286033,2097990.5447931746,2095892.5542483814,2093796.661694133,2091702.865032439,2089611.1621674064,2087521.551005239,2085434.0294542336,2083348.5954247795,2081265.2468293547,2081265.2468293547
inconvenient,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
objective,1669305462.3,1576545085.07,1535609386.64,1516103814.48,1501811268.31,1495349939.27,1491011707.79,1486301415.29,1483943946.48,1482579471.9,1480840403.22,1479619036.58,1478928218.66,1478225679.45,1477491429.6,1476977383.42,1476513857.45,1475942908.67,1475695894.44,1475413482.98,1475174436.19,1475088339.25,1474889613.29,1474698823.15,1474624697.89,1474461751.8,1474372360.24,1474162656.67,1473998448.27,1473956825.91,1473900979.34,1473850407.89,1473808306.81,1473769543.61,1473716874.87,1473683039.33,1473647448.29,1473617991.58,1473580723.69,1473580723.69
cost,1669305462.3,1576545085.07,1535609386.64,1516103814.48,1501811268.31,1495349939.27,1491011707.79,1486301415.29,1483943946.48,1482579471.9,1480840403.22,1479619036.58,1478928218.66,1478225679.45,1477491429.6,1476977383.42,1476513857.45,1475942908.67,1475695894.44,1475413482.98,1475174436.19,1475088339.25,1474889613.29,1474698823.15,1474624697.89,1474461751.8,1474372360.24,1474162656.67,1473998448.27,1473956825.91,1473900979.34,1473850407.89,1473808306.81,1473769543.61,1473716874.87,1473683039.33,1473647448.29,1473617991.58,1473580723.69,1473580723.69
run_time,0.0,0.028631210327148438,0.019568920135498047,0.012885093688964844,0.01014089584350586,0.008176088333129883,0.005753993988037109,0.0073490142822265625,0.004880189895629883,0.0033071041107177734,0.005216836929321289,0.003314971923828125,0.0027549266815185547,0.0033469200134277344,0.0032968521118164062,0.003358125686645508,0.002756834030151367,0.0034470558166503906,0.002504110336303711,0.0024619102478027344,0.0028901100158691406,0.0031659603118896484,0.0027513504028320312,0.0025391578674316406,0.0029191970825195312,0.0025420188903808594,0.003098011016845703,0.002641916275024414,0.0017938613891601562,0.001859903335571289,0.0017991065979003906,0.0017659664154052734,0.0018310546875,0.0017011165618896484,0.0017681121826171875,0.002331972122192383,0.001775979995727539,0.0018620491027832031,0.0017960071563720703,0.0011568069458007812
total_demand,95931491.0,95931490.99999999,95931491.00000004,95931490.99999999,95931490.99999997,95931491.00000001,95931490.99999999,95931491.0,95931491.00000001,95931491.00000001,95931490.99999997,95931490.99999997,95931491.00000001,95931491.00000001,95931491.00000001,95931491.0,95931491.0,95931491.0,95931490.99999996,95931490.99999999,95931491.0,95931491.00000004,95931491.00000003,95931490.99999996,95931490.99999997,95931491.0,95931490.99999999,95931491.0,95931491.0,95931491.00000001,95931491.0,95931490.99999999,95931491.0,95931491.0,95931490.99999999,95931491.00000003,95931490.99999996,95931491.0,95931490.99999999,95931490.99999999
PAR,1.22,1.18,1.16,1.15,1.13,1.12,1.12,1.11,1.1,1.1,1.09,1.09,1.09,1.09,1.08,1.08,1.08,1.07,1.07,1.07,1.07,1.07,1.06,1.06,1.06,1.06,1.06,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.04,1.04,1.04,1.04,1.04
step_size,1.0,0.03100000000000002,0.02000000000000001,0.014000000000000005,0.011000000000000003,0.008,0.006,0.008,0.005,0.003,0.004,0.003,0.002,0.003,0.003,0.003,0.002,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0020851159412402696,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0
