,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.073,13,10,10,piece-wise,101388,628256.0,-5.197,1.58,9.79,-5.196,57580828.0,197558634.5,-2.431,57580828.0,196402034.5,-2.411
heuristic_fw,0.001,13,10,10,piece-wise,101388,69743.18447983047,0.312,1.58,1.09,0.31,57580828.0,44074432.6944665,0.235,57580828.0,44060834.32,0.235
