,0,1,2,3,4,5,6,7,8,9,10,11,12,13
PAR,1.58,5.76,9.02,8.92,9.33,9.68,8.0,9.25,9.08,5.81,7.67,7.51,7.06,9.79
step_size,1.0,0.09199999999999998,0.046,0.044,0.035,0.033,0.022,0.011,0.033,0.022,0.011,0.012,0.012,0.0
total_demand,3080094.0,3080094.0,3080094.0,3080094.0,3080094.0,3080094.0,3080094.0,3080094.0,3080094.0,3080094.0,3080094.0,3080094.0,3080094.0,3080094.0
objective,57580828.0,396904129.9,399038796.7,389340867.1,384525869.2,371400593.5,385059652.3,356330407.9,252086437.6,263854214.6,261558829.7,243541284.2,222647027.4,197558634.5
inconvenient,0.0,1891200.0,2293400.0,2348000.0,2368700.0,2276600.0,2193100.0,2041700.0,1630300.0,1500800.0,1312700.0,1172600.0,1147100.0,1156600.0
run_time,0.0,0.08900000000000007,0.07400000000000005,0.08200000000000006,0.07900000000000006,0.08100000000000006,0.06600000000000004,0.07800000000000006,0.07700000000000005,0.07200000000000005,0.07000000000000005,0.07300000000000005,0.06500000000000004,0.04900000000000004
cost,57580828.0,395012929.9,396745396.7,386992867.1,382157169.2,369123993.5,382866552.3,354288707.9,250456137.6,262353414.6,260246129.7,242368684.2,221499927.4,196402034.5
max_demand,101388.0,369833.0,579032.0,572280.0,598803.0,621011.0,513226.0,593696.0,582625.0,373084.0,492466.0,482184.0,453284.0,628256.0
