,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.017,4,20,10,10,piece-wise,31484,43968.0,-0.397,2.78,3.88,-0.396,10084113.5,12509106.2,-0.24,10084113.5,12478306.2,-0.237
heuristic_fw,0.002,4,20,10,10,piece-wise,31484,18704.559722377388,0.406,2.78,1.65,0.406,10084113.5,7626221.68625,0.244,10084113.5,7624633.12,0.244
