,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.067,6,80,10,10,piece-wise,111927,314472.0,-1.81,2.06,5.79,-1.811,42578249.9,139756736.8,-2.282,42578249.9,139376036.8,-2.273
heuristic_fw,0.002,6,80,10,10,piece-wise,111927,73092.52225227613,0.347,2.06,1.35,0.345,42578249.9,36699034.90065049,0.138,42578249.9,36693884.73,0.138
