no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
50,5,heuristic,1,piece-wise,0,0.047,4,48990,48990.0,0.0,2.38,2.38,0.0,15184008.2,14963547.3,0.015,15184008.2,14963240.3,0.015
50,5,heuristic_fw,1,piece-wise,0,0.003,4,48990,31412.31842782475,0.359,2.38,1.52,0.361,15184008.2,13874340.665608589,0.086,15184008.2,13874327.32,0.086
100,5,heuristic,1,piece-wise,0,0.095,6,87036,155444.0,-0.786,1.97,3.51,-0.782,31587973.8,47975741.2,-0.519,31587973.8,47974474.2,-0.519
100,5,heuristic_fw,1,piece-wise,0,0.002,6,87036,55298.25127912437,0.365,1.97,1.25,0.365,31587973.8,29811310.11793426,0.056,31587973.8,29811271.8,0.056
