,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
run_time,0.0,0.08914685249328613,0.06441712379455566,0.03197431564331055,0.02308487892150879,0.016402006149291992,0.016462087631225586,0.008091926574707031,0.003896951675415039,0.00727391242980957,0.002585887908935547,0.0037288665771484375,0.0018939971923828125,0.0018999576568603516,0.005711078643798828,0.002568960189819336,0.0013580322265625,0.0013031959533691406,0.0013277530670166016,0.0018851757049560547,0.0012669563293457031,0.0007538795471191406
total_demand,1693599.0,1693599.0,1693599.0000000005,1693599.0,1693598.9999999998,1693599.0,1693599.0000000002,1693599.0000000005,1693599.0,1693599.0000000007,1693598.9999999998,1693599.0000000002,1693599.0,1693599.0000000005,1693599.0000000005,1693599.0000000002,1693599.0000000007,1693599.0000000002,1693599.0000000005,1693599.0000000005,1693599.0000000002,1693599.0000000002
PAR,1.69,1.42,1.3,1.23,1.18,1.16,1.13,1.12,1.11,1.11,1.1,1.1,1.09,1.09,1.11,1.1,1.1,1.1,1.1,1.1,1.1,1.1
max_demand,59599.0,50274.6304069949,46001.02507050481,43226.541204640955,41530.601890563004,41047.98680027309,40034.34737678085,39477.65248627661,39241.44038947838,39045.710039886566,38850.87856325261,38657.09712107733,38579.99949493229,38502.912058941925,39088.74136730683,38971.60435834427,38932.63675398593,38893.708117231945,38859.51840911471,38781.84622781489,38744.16838158707,38744.16838158707
cost,27483905.0,24342918.44,23954023.85,23889600.24,23864099.45,23850765.84,23841115.25,23837625.35,23836054.61,23835274.92,23833979.29,23833409.44,23833117.78,23832851.13,23830651.02,23830226.92,23830076.27,23829943.73,23829877.84,23829624.57,23829518.73,23829518.73
inconvenient,0.0,1563.4900000000011,822.6728300000003,713.1806117100006,345.19277553160015,393.1360239585205,271.54659940103716,213.00234760838552,82.81198591434969,54.99094007042825,77.55004529964786,64.38224977350177,35.747235500452994,22.068505528999093,238.33545195576804,17.947993644132698,8.577052006355867,7.025422947993644,6.885974577052007,23.266228050845896,6.839733771949154,6.839733771949154
step_size,1.0,0.17000000000000012,0.1330000000000001,0.06300000000000004,0.04000000000000002,0.031000000000000014,0.025000000000000015,0.014000000000000002,0.006,0.005,0.005,0.005,0.002,0.002,0.008,0.003,0.001,0.001,0.001,0.002,0.001,0.0
objective,27483905.0,24344481.93,23954846.522830002,23890313.42061171,23864444.64277553,23851158.976023957,23841386.7965994,23837838.35234761,23836137.421985913,23835329.910940073,23834056.8400453,23833473.822249774,23833153.5272355,23832873.19850553,23830889.355451956,23830244.867993645,23830084.847052004,23829950.75542295,23829884.72597458,23829647.83622805,23829525.569733772,23829525.569733772
