,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.074,5,10,10,piece-wise,148179,168922.0,-0.14,2.08,2.37,-0.139,54655794.9,77177765.7,-0.412,54655794.9,76928865.7,-0.408
heuristic_fw,0.002,5,10,10,piece-wise,148179,90051.89244227768,0.392,2.08,1.26,0.394,54655794.9,48016158.60169985,0.121,54655794.9,48008162.95,0.122
