,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.156,9,100,10,10,piece-wise,133652,361667.0,-1.706,1.81,4.91,-1.713,56907535.4,280955269.7,-3.937,56907535.4,280278069.7,-3.925
heuristic_fw,0.002,9,100,10,10,piece-wise,133652,88054.58507612142,0.341,1.81,1.2,0.337,56907535.4,49879101.734315865,0.124,56907535.4,49872174.58,0.124
