,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.067,6,10,10,piece-wise,118313,371337.0,-2.139,1.8,5.66,-2.144,55403982.6,221641014.7,-3.0,55403982.6,220925414.7,-2.988
heuristic_fw,0.002,6,10,10,piece-wise,118313,76215.2906562976,0.356,1.8,1.16,0.356,55403982.6,44435263.85051167,0.198,55403982.6,44427105.62,0.198
