no_households,no_tasks,algorithm,penalty_weight,cost_function_type,Average run_time,No_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
100,10,heuristic,10,piece-wise,0.083,8,132793,348833.0,-1.627,1.81,4.74,-1.619,59921402.8,204253085.3,-2.409,59921402.8,203539885.3,-2.397
100,10,heuristic_fw,10,piece-wise,0.001,8,132793,87500.62874703412,0.341,1.81,1.19,0.343,59921402.8,49820314.549839035,0.169,59921402.8,49811300.67,0.169
