,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,806.174,12,5000,5,10000,piece-wise,2366197,2775327.0,-0.173,1.18,1.39,-0.178,1742394088.6,4431197932.0,-1.543,1742394088.6,4309387932.0,-1.473
optimal_fw,0.011,12,5000,5,10000,piece-wise,2366197,2146000.4260650226,0.093,1.18,1.07,0.093,1742394088.6,1591609510.883026,0.087,1742394088.6,1591484163.35,0.087
heuristic,2.419,4,5000,5,10000,piece-wise,2366197,3814455.0,-0.612,1.18,1.91,-0.619,1742394088.6,16740825506.2,-8.608,1742394088.6,16104755506.2,-8.243
heuristic_fw,0.014,4,5000,5,10000,piece-wise,2366197,2227881.2281124024,0.058,1.18,1.11,0.059,1742394088.6,1641957207.6778,0.058,1742394088.6,1630463561.71,0.064
