,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.034,5,40,10,10,piece-wise,68956,65799.0,0.046,2.4,2.29,0.046,22874826.5,23212792.3,-0.015,22874826.5,23170192.3,-0.013
heuristic_fw,0.002,5,40,10,10,piece-wise,68956,40422.123653328876,0.414,2.4,1.41,0.413,22874826.5,19343060.95782179,0.154,22874826.5,19342214.74,0.154
