,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,440862,461963,337845,237560,311079,337658,327893,223540,277490,272861,235427,319667,369460,383514,385306,478513,523539,392427,376359,437872,378411,391428,421703,358085,345693,422755,420524,352077,449738,469923,435304,466716,485047,398599,419969,446334,462930,434561,373576,365892,408672,373684,368784,323750,346573,327791,376523,309111
1,6623,8500,9942,942298,634951,426,554294,577005,674439,1121170,3950553,8323983,6,18,102,0,0,47,521,0,272,31,8,2852,14061,37,15,23934,0,0,0,0,0,127,32,6,0,0,969,1067,47,261,1223,1080130,36469,242450,64,56055
2,2023,10800,12802,1015345,826212,459,2459,698439,1404682,4339111,8849899,3,23,108,318,0,0,45,441,0,173,43,18,13204,14247,90,24,27374,0,0,0,0,0,274,56,9,1,0,1028,1113,45,278,583,11853,37048,937464,69,56825
3,6623,8500,9937,1002169,691410,434,711675,1377224,4265754,8685098,2,3,38,147,474,0,0,124,424,0,182,50,18,14354,15273,82,11,24210,0,0,0,0,0,279,56,9,1,0,819,4251,98,62,2672,1319537,36631,1704,131,84522
4,2023,10800,1029865,1530448,4661795,6255053,151,4340521,1173,0,51,3,513,229,737,0,0,578,317,0,193,68,145,21817,23397,4,31,23819,0,0,4,0,0,507,66,9,1,2,2245,30661,104,24,768,23879,20380,15312,501,266794
5,2023,10800,60800,716356,6096,34302,5168384,10219362,659600,0,40,3,3937,174,162,0,0,221,1583,0,113,64,73,17189,17970,75,28,22818,3,1,7,0,0,1031,106,8,2,4,2863,20227,102,4162,34302,63294,93950,1044354,131,58268
6,6623,8500,1920764,4471366,493056,31616,45,13,853,2,153,8,9266,641,224,0,0,255,1014,0,339,103,173,2397122,7733830,599,33,1172,1,1,7,0,0,994,113,14,1,2,15189,11649,1775,183232,222325,245569,149826,107951,2881,245688
7,2023,10800,2624952,3430667,245913,13,96,13,247400,2,147584,36866,581585,139728,113536,0,0,1270,527328,0,464924,7048,57,171,6,69,572,1087466,4,2,26,0,0,982,141,26,1,82,1036645,572612,36811,223148,343760,1441730,4194157,516067,122883,105822
8,8658,8501,12165,26085,98119,52246,29070,60501,879520,1202,234492,100439,1946645,3155289,3355669,0,0,2328,835497,0,491,972,110,997,6,105,2221,1324305,4,2,22,0,0,1055,262,37,7,11,1524,606218,648,951372,695303,2803,0,486702,1671004,1712381
9,8683,8507,14163,24081,115012,35573,68689,242999,1255883,7667,662384,84675,75,3,7,0,0,672516,20049,3185,3925704,4000644,516513,1501415,2,64,99,353,4,5,45,6,3,5848,693,64,8,9,4862,948938,341,98144,1733500,1582463,0,167877,97868,455365
10,8668,8501,7465,30872,115498,35514,256189,870595,2241015,135371,1171233,313833,217,5,9,0,0,2590568,596553,1215,17,5,579,821,21,775,653,837,5,6,166,8,1,1572349,210726,128,6,4296,4297030,2210819,209704,27076,137,64,25,444126,303553,597734
11,8681,8519,14177,25093,8320889,3000500,565522,46198,124,74,5322,433,559,10,9,0,0,2493,1554,105,124,97,3832,22985,11,433,5808,29911,4,5,570,14,3,1580,1542,114,8,670,19,3300,1348461,3570565,17690,11515,64,374934,286385,584082
