,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,776.827,10,5000,5,1000,piece-wise,2449363,6235202.0,-1.546,1.22,3.1,-1.541,1641650390.2,44182986456.3,-25.914,1641650390.2,44084186456.3,-25.854
optimal_fw,0.014,10,5000,5,1000,piece-wise,2449363,2120732.651880769,0.134,1.22,1.05,0.139,1641650390.2,1496137113.4075687,0.089,1641650390.2,1495946948.2,0.089
heuristic,3.787,10,5000,5,1000,piece-wise,2449363,6298431.0,-1.571,1.22,3.13,-1.566,1641650390.2,45054432119.9,-26.445,1641650390.2,44865732119.9,-26.33
heuristic_fw,0.013,10,5000,5,1000,piece-wise,2449363,2157140.5039427327,0.119,1.22,1.07,0.123,1641650390.2,1505019270.258983,0.083,1641650390.2,1504646960.77,0.083
