repeat,no_households,algorithm,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
0,100,heuristic,0.083,7,10,10,piece-wise,141564,375952.0,-1.656,2.05,5.44,-1.654,53026752.5,156643122.7,-1.954,53026752.5,156231222.7,-1.946
0,100,heuristic_fw,0.001,7,10,10,piece-wise,141564,91013.68194213083,0.357,2.05,1.32,0.356,53026752.5,46737017.95743593,0.119,53026752.5,46718122.68,0.119
