,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
step_size,1.0,0.21300000000000016,0.09700000000000006,0.06500000000000003,0.07100000000000004,0.030000000000000006,0.016,0.013000000000000001,0.011,0.007,0.001,0.003,0.004,0.003,0.001,0.007,0.0
total_demand,1641293.0,1641293.0,1641293.0,1641293.0,1641293.0,1641293.0,1641293.0,1641293.0,1641293.0,1641293.0,1641293.0,1641293.0,1641293.0,1641293.0,1641293.0,1641293.0,1641293.0
run_time,0.0,25.179999999999993,26.449999999999996,27.450000000000003,27.20999999999999,27.65,27.80000000000002,26.39999999999999,26.910000000000007,26.80000000000001,26.78,26.689999999999998,27.480000000000008,27.849999999999994,27.080000000000002,27.340000000000003,27.389999999999993
objective,26242630.8,77202954.5,83328338.5,91852456.1,85575164.4,88181087.6,57093165.8,86852401.3,66845479.1,78982563.5,75120498.1,79119366.8,101389341.1,50504923.1,72510130.6,55088294.2,62817646.6
PAR,2.17,3.79,4.59,5.15,5.24,4.81,3.12,4.79,3.77,4.58,4.75,4.91,6.14,3.17,4.46,4.07,3.88
max_demand,74083.0,129521.0,157058.0,175977.0,179212.0,164605.0,106726.0,163722.0,128995.0,156545.0,162384.0,167800.0,209959.0,108498.0,152669.0,139100.0,132688.0
inconvenient,0.0,4027.0,3803.0,5549.0,6853.0,3802.0,2239.0,5020.0,2727.0,3915.0,3367.0,4045.0,6822.0,2284.0,3727.0,2725.0,2264.0
cost,26242630.8,77198927.5,83324535.5,91846907.1,85568311.4,88177285.6,57090926.8,86847381.3,66842752.1,78978648.5,75117131.1,79115321.8,101382519.1,50502639.1,72506403.6,55085569.2,62815382.6
