no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time_per_iteration,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
2000,5,heuristic,1,piece-wise,0.5,0.9035,5.0,1015483.0,19907416.0,-18.640500000000003,1.25,24.505,-18.647,675823960.95,7068412105.05,-9.4855,675823960.95,7065907450.55,-9.482
2000,5,heuristic_fw,1,piece-wise,0.5,0.001,5.0,1015483.0,961391.5275946483,0.052500000000000005,1.25,1.185,0.051500000000000004,675823960.95,620311651.6974757,0.082,675823960.95,620284755.165,0.082
