no_households,no_tasks,algorithm,penalty_weight,cost_function_type,repeat,average_run_time,no_iterations,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
50,5,heuristic,1,piece-wise,0,0.043,2,64476,64476.0,0.0,3.13,3.13,0.0,14940945.0,14941041.0,0.0,14940945.0,14941004.0,0.0
50,5,heuristic_fw,1,piece-wise,0,0.01,2,64476,40200.0,0.377,3.13,1.95,0.377,14940945.0,13869139.595,0.072,14940945.0,13868905.57,0.072
