,average_run_time,No_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.067,9,100,10,10,piece-wise,130252,423331.0,-2.25,1.78,5.77,-2.242,57625765.4,221039845.2,-2.836,57625765.4,220401545.2,-2.825
heuristic_fw,0.001,9,100,10,10,piece-wise,130252,87342.6817476447,0.329,1.78,1.19,0.331,57625765.4,49751202.74031752,0.137,57625765.4,49743976.44,0.137
