,0,1,2,3
total_demand,116232.0,116232.0,116232.0,116232.0
run_time,0.0,0.008,0.010000000000000002,0.009000000000000001
step_size,1.0,0.26800000000000007,0.003,0.0
objective,1820821.2,1757321.0,1731903.4,1731903.4
cost,1820821.2,1677821.0,1668403.4,1668403.4
inconvenient,0.0,79500.0,63500.0,63500.0
PAR,4.71,4.05,4.05,4.05
max_demand,11400.0,9804.0,9804.0,9804.0
