,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,4.6,3,5,1,piece-wise,53755,45297.0,15.70%,3.76,3.17,15.70%,10530329.0,9617146.0,8.70%,10530329.0,9617146.0,8.70%
optimal_fw,0.001,3,5,1,piece-wise,53755,32256.013626123295,40.00%,3.76,2.25,40.20%,10530329.0,9619648.82875,8.60%,10530329.0,9619647.0,8.60%
heuristic,0.0,3,5,1,piece-wise,53755,45342.0,15.70%,3.76,3.17,15.70%,10530329.0,9617218.0,8.70%,10530329.0,9617146.0,8.70%
heuristic_fw,0.001,3,5,1,piece-wise,53755,30599.78885257455,43.10%,3.76,2.14,43.10%,10530329.0,9619078.916439999,8.70%,10530329.0,9619088.11,8.70%
