,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,0.95,2,5,5,1000,piece-wise,18000,18000.0,0.0,8.12,8.12,0.0,1792502.0,1792502.0,0.0,1792502.0,1792502.0,0.0
optimal_fw,0.003,2,5,5,1000,piece-wise,18000,11800.0,0.344,8.12,5.32,0.345,1792502.0,1499026.51,0.164,1792502.0,1493494.51,0.167
heuristic,0.001,2,5,5,1000,piece-wise,18000,18000.0,0.0,8.12,8.12,0.0,1792502.0,1792502.0,0.0,1792502.0,1792502.0,0.0
heuristic_fw,0.002,2,5,5,1000,piece-wise,18000,11800.0,0.344,8.12,5.32,0.345,1792502.0,1499026.51,0.164,1792502.0,1493494.51,0.167
