,average_run_time,no_iterations,no_households,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
optimal,1239.776,42,5000,5,1,piece-wise,2476025,3850040.0,-0.555,1.22,1.9,-0.557,1665692020.6,10776997347.1,-5.47,1665692020.6,10776954821.1,-5.47
optimal_fw,0.005,42,5000,5,1,piece-wise,2476025,2065838.8625043826,0.166,1.22,1.02,0.164,1665692020.6,1500615174.3085356,0.099,1665692020.6,1500615132.81,0.099
heuristic,3.239,20,5000,5,1,piece-wise,2476025,27033534.0,-9.918,1.22,13.31,-9.91,1665692020.6,130774713376.9,-77.511,1665692020.6,130769792304.9,-77.508
heuristic_fw,0.008,20,5000,5,1,piece-wise,2476025,2124342.956624834,0.142,1.22,1.05,0.139,1665692020.6,1501342652.2267056,0.099,1665692020.6,1501337400.19,0.099
