,Average run_time,No_iterations,no_tasks,penalty_weight,cost_function_type,max_demand initial,max_demand final,max_demand reduction,PAR initial,PAR final,PAR reduction,objective initial,objective final,objective reduction,cost initial,cost final,cost reduction
heuristic,0.037,6,10,10,piece-wise,75716,109157.0,-0.442,2.12,3.06,-0.443,28890206.3,38593051.5,-0.336,28890206.3,38477851.5,-0.332
heuristic_fw,0.002,6,10,10,piece-wise,75716,44555.9434268029,0.412,2.12,1.25,0.41,28890206.3,24091220.581239738,0.166,28890206.3,24087340.72,0.166
